Time(Iteration),EpsilonGreedyMultiArmedBandit,UCB,TS,PHE
409,462.24626481382285,141.2987706938869,138.63190610975465,116.82830559957478
410,462.90677047468677,141.62344964813948,138.63190610975465,116.90903129983089
411,462.90677047468677,141.62344964813948,138.64088256976973,117.00160506650595
412,463.3440346052649,141.64037593320202,138.67761796404724,117.03834046078346
413,463.4200105105501,141.82290693412904,138.7185258301866,117.05335546474565
414,463.98217658272085,141.84569627572458,138.72088899555035,117.07614480634119
415,465.0712775956587,141.84631334274138,138.75696819609786,117.08748443172001
416,466.2901286072201,141.86910268433692,138.8056254900939,117.11027377331555
417,466.598003737719,141.86910268433692,139.14405502171064,117.18144789282137
418,466.6999438660973,141.86971975135373,139.14405502171064,117.20506130583479
419,467.13826941767115,141.86971975135373,139.16622729628938,117.2280576518314
420,467.15290637066954,141.8843567043521,139.1947711752565,117.27671494582744
421,468.3589498559315,141.9079701173655,139.2177675212531,117.30125038576993
422,468.7972754075053,142.00160159432704,139.2177675212531,117.32342266034867
423,468.7987260313911,142.30387300204708,139.24908990434741,117.34642849179633
424,468.8503083599641,142.31789288802864,139.59537464377365,117.45911685468197
425,469.85707179067475,142.3319127740102,139.64804390006753,117.48385929902554
426,469.87170874367314,142.34654972700855,139.64866096708434,117.53251659302157
427,470.27196159859733,142.3482958253555,139.75277269646543,117.65879912067311
428,470.83600134518343,142.36231571133706,139.75277269646543,117.68415863203349
429,471.919196087967,142.48061525348385,139.9504904422289,117.70798853489903
430,472.4666601738422,142.4829784188476,139.96183006760774,117.75240245976471
431,472.57961706762785,142.5163237216533,140.0033277590106,117.77457473434345
432,473.5335368913327,142.53096067465165,140.0039448260274,117.7990217042258
433,474.6055957604087,142.58588842677256,140.00477838289632,117.8496415864209
434,474.8234393429564,142.64551442537183,140.05038449551404,117.94328792601785
435,475.3640118675455,142.8573670378048,140.08684434896313,118.02567125456076
436,475.3640118675455,142.8803633838014,140.10984069495973,118.05020669450326
437,475.37803175352707,142.89438326978296,140.11158679330669,118.072378969082
438,475.6065808422323,142.9177628369211,140.12887980496842,118.08197249611386
439,476.0624814848962,142.93239978991946,140.15249321798183,118.1505749547282
440,476.609652040438,142.975338619757,140.17610663099524,118.17357130072482
441,477.92052516954794,143.15559920503952,140.20055360087756,118.30457350097552
442,478.69885861752016,143.39736146476116,140.46677923186851,118.32736284257106
443,480.2894655618344,143.42097487777457,140.49039264488192,118.35272235393144
444,480.3720802733886,143.44458829078798,140.49039264488192,118.37551169552698
445,480.3726973404054,143.44602942922268,140.49183378331662,118.39051721403813
446,480.8567182685341,143.44602942922268,140.49183378331662,118.41268948861686
447,480.85733533555094,143.53382112872802,140.69653060760112,118.45575676069032
448,481.09927089303164,143.57942724134574,140.69714767461792,118.53612721079149
449,481.43370836409065,143.60242358734234,140.89391960669843,118.55974062380491
450,482.33340029172166,143.62541993333895,140.89453667371524,118.58252996540045
451,482.7788686293942,143.62541993333895,140.91753301971184,118.60788947676083
452,482.9792373990063,143.6394398193205,140.91753301971184,118.63150288977425
453,484.5921433031127,143.65345970530205,140.96845617765877,118.65449923577087
454,485.1199884418304,143.6674795912836,140.99206959067217,118.71355011363491
455,486.7264318571477,143.68149947726516,141.00038614231883,118.73633945523045
456,488.0528933133032,143.85395806865935,141.02314864244016,118.7827153683652
457,488.6456120082739,144.049061365912,141.05107545439049,118.80808436517663
458,489.1796492522791,144.06308125189355,141.40797842751687,118.83087370677217
459,489.4144272282594,144.0771011378751,141.40859549453367,118.8687260638592
460,490.32035054850184,144.32832512138856,141.458263330836,118.91125838009056
461,490.78695324654234,144.3423450073701,141.4588803978528,119.01480699799724
462,491.66350504160494,144.36534135336672,141.4594974648696,119.03842041101066
463,491.6781419946033,144.38833769936332,141.47413441786796,119.11103566895116
464,492.2312175613879,144.50948418826943,141.47475148488476,119.13464908196458
465,492.2458545143863,144.53248053426603,141.47711465024852,119.158262494978
466,492.25987440036783,144.55547688026263,141.74996869918107,119.18125884097462
467,493.0487631628553,144.57719625087404,141.85941778754355,119.20404818257016
468,493.8968824086078,144.60019259687064,141.8740547405419,119.22766159558358
469,495.4620994245363,144.60019259687064,141.89684408213745,119.24983387016232
470,496.6389935863387,144.61686854151557,141.9420639057495,119.25942739719419
471,497.0244447735409,144.63986488751218,141.9656773187629,119.28304081020761
472,497.43186742793387,144.64756437214203,141.97399387040957,119.33108103718683
473,497.55250294914083,144.93122811650707,141.97635703577333,119.38523630716097
474,499.060898119544,144.95422446250367,142.19163902706546,119.40997875150454
475,499.5940862803782,144.97722080850028,142.19225609408227,119.46902962936858
476,499.9435615032452,145.30568472816145,142.21525244007887,119.57945759298103
477,500.2605861951429,145.30650879957935,142.21669357851357,119.58028166439891
478,500.90249222591274,145.3425101610484,142.32995541641023,119.7158287445883
479,502.62854877571726,145.3425101610484,142.34397530239178,119.75807194524387
480,503.56102744118215,145.3514866210635,142.5062629736285,119.76766547227574
481,504.2908313966931,145.3514866210635,142.6044016680414,119.79127888528916
482,504.6043643848063,145.3514866210635,142.67963620945764,119.83203507321724
483,504.93296038841095,145.3744829670601,142.833757233998,119.87009443470535
484,504.9335774554278,145.49310381264343,142.8343743010148,119.89310026615301
485,505.10778064816185,145.5294873190049,142.8690117090293,119.9277376741675
486,506.44694870214704,145.55422976334845,142.91993486697623,119.97018787922416
487,506.4475657691639,146.00099605976035,142.92055193399304,119.99380129223758
488,506.9419502690078,146.00335922512411,142.92116900100984,120.0167976382342
489,507.41890985709335,146.02614856671966,142.9235321663736,120.04062754109974
490,507.77094457833624,146.0366641206806,142.960435438339,120.0496040011148
491,508.2098724835241,146.0665358798892,143.00681135147374,120.07321741412822
492,508.9829547683256,146.0665358798892,143.00742841849055,120.09775285407072
493,508.997591721324,146.0665358798892,143.00887904237626,120.12136626708414
494,509.4569490113153,146.24077014198593,143.04639938135847,120.15888660606635
495,510.55364202253236,146.24077014198593,143.07001279437188,120.18188295206296
496,511.24871064864334,146.24077014198593,143.09300914036848,120.20487929805958
497,511.4865555783521,146.4031826422326,143.14798848176048,120.25811254110464
498,511.48717264536896,146.4031826422326,143.17098482775708,120.28110888710125
499,512.0382253111828,146.4031826422326,143.1873678791024,120.3652036459479
500,512.0528622641812,146.4031826422326,143.21529469105272,120.41560703829089
501,512.937962679034,146.4031826422326,143.21591175806952,120.49148465732794
502,513.4443473410033,146.4031826422326,143.2412712694299,120.51448100332456
503,514.0138351888323,146.4040161991015,143.33083642956527,120.5372703449201
504,514.0144522558492,146.4040161991015,143.353008704144,120.56005968651564
505,514.8971210593122,146.4040161991015,143.3536257711608,120.60048221336751
506,515.0454343932895,146.4040161991015,143.3542428381776,120.635119621382
507,515.1218332609388,146.4040161991015,143.37723918417421,120.65811596737862
508,515.1218332609388,146.5254919738308,143.39391512881915,120.69221809287878
509,516.2097063795627,146.71053784268446,143.39453219583595,120.71500743447432
510,516.224343332561,146.7628020487081,143.39453219583595,120.73779677606986
511,516.8774594652315,146.7628020487081,143.63480968897082,120.82170971310761
512,517.6001585809852,146.78497432328683,143.65780603496742,120.84532312612103
513,517.6141784669667,146.91360405623675,143.94631531711966,120.87151619435033
514,518.7100003159708,146.99387685252552,144.00267209574554,120.95285896162325
515,518.7549893615717,147.01687319852212,144.07065748734306,121.03358466187936
516,519.4701979670632,147.33319844445015,144.10905050990735,121.07114412757475
517,520.4849001737837,147.35619479044675,144.13204685590395,121.09331640215349
518,520.4849001737837,147.38952713627376,144.16831787762348,121.15008509421853
519,521.8072627765698,147.42496460112437,144.19131422362008,121.17308144021514
520,521.8078798435866,147.4699536467253,144.1919312906369,121.25463121188913
521,522.2969320661157,147.4699536467253,144.2531071462418,121.36876071320945
522,522.8020253974597,147.4699536467253,144.2761034922384,121.39175705920607
523,523.4250403380294,147.4978804586756,144.3136238312206,121.40135058623794
524,523.4833485943831,147.67273299351382,144.31598699658437,121.42588602618044
525,523.8199642873637,147.67273299351382,144.33960040959778,121.50743579785443
526,524.048464598603,147.67273299351382,144.35011596355872,121.51558818645161
527,524.048464598603,147.72539075616498,144.58163815301486,121.53858453244823
528,524.4996757679417,147.7262243130339,144.60463449901147,121.5639440438086
529,524.7452117019575,147.7262243130339,144.60525156602827,121.58673338540414
530,525.221180132221,147.7262243130339,144.6165911914071,121.63351047563359
531,526.2076537922944,147.7602446540316,144.6255676514222,121.64248693564865
532,526.2076537922944,147.7602446540316,144.62793081678595,121.66784644700903
533,527.2660992080965,147.7602446540316,144.6296769151329,121.69084279300564
534,527.8257592535508,147.76199075237855,144.6526732611295,121.71558523734922
535,527.8978355229505,148.13417210021979,144.68974069614438,121.71620230436602
536,527.8978355229505,148.13591819856674,144.7716330137107,121.78373219005846
537,527.8978355229505,148.13591819856674,144.7806189591768,121.79354220694245
538,528.7786063032271,148.17955791457993,144.81085585622523,121.8461583829707
539,528.7926261892086,148.3122511813169,144.83018127304936,121.86833065754944
540,529.5522140407976,148.3122511813169,144.8587251520165,121.91698795154547
541,529.5522140407976,148.34559648412258,144.8587251520165,121.93998429754208
542,530.151437736443,148.34559648412258,144.86642463664634,121.98864159153811
543,530.7015184642485,148.34559648412258,144.91692602981757,121.99998121691694
544,530.7015184642485,148.34559648412258,145.14841669254923,122.02297756291355
545,531.4905830948032,148.34559648412258,145.17058896712797,122.0457669045091
546,531.4912001618201,148.34559648412258,145.19594847848833,122.10481778237313
547,532.2367855285178,149.08384010959134,145.22582023769692,122.13017729373351
548,532.2374025955346,149.08384010959134,145.24045719069528,122.15379070674693
549,533.318120402799,149.0855862079383,145.26345353669188,122.21140044617628
550,533.3187374698158,149.1784252416143,145.3475723451232,122.25331569539084
551,533.8100500007188,149.28528416127185,145.37118575813662,122.27692910840426
552,534.9529024474389,149.393317812113,145.3801622181517,122.31552539845096
553,536.3030614001553,149.393317812113,145.3807792851685,122.3383147400465
554,536.6250791554711,149.86572521117347,145.91595279481484,122.34790826707837
555,536.7014780231204,149.86572521117347,145.9413123061752,122.37244370702086
556,536.7014780231204,149.87517079415028,145.99307965197275,122.4308775178681
557,536.7020950901373,149.87517079415028,146.01607599796935,122.45449093088152
558,537.1545875509198,149.87517079415028,146.03968941098276,122.4798504422419
559,537.1552046179366,149.96023414902163,146.03968941098276,122.5864440948985
560,539.0199873996914,149.96023414902163,146.0920738237971,122.610979534841
561,539.0206044667083,149.96023414902163,146.12833536006562,122.61180360625887
562,539.7564901705717,149.96023414902163,146.12895242708242,122.6604609002549
563,540.1275215752028,149.96023414902163,146.22543721614832,122.74362647856802
564,540.750485305262,149.96023414902163,146.24905062916173,122.7689859899284
565,540.7511023722789,149.96023414902163,146.27266404217514,122.87922947773852
566,541.1094729419688,150.00288811350794,146.29566038817174,122.90223530918618
567,541.1100900089856,150.0052512788717,146.31927380118515,122.94530258125964
568,541.4851262799768,150.00761444423546,146.3716582139995,123.02746941995044
569,541.996774363981,150.00761444423546,146.3952716270129,123.08070266299549
570,541.996774363981,150.0093605425824,146.3952716270129,123.10369900899211
571,542.3263875990815,150.0609909670838,146.4235735038521,123.1135090258761
572,543.1249962608914,150.0609909670838,146.57257131613687,123.16216631987213
573,544.4409110323392,150.0609909670838,146.60388421378013,123.18577973288555
574,545.1458797168768,150.37117067154276,146.72346645302846,123.29990923420587
